,fluxes,equ,ec-code,kcat_MW,E
NADHPO_num2,0.0,h2o2_c + h_c + nadh_c --> 2.0 h2o_c + nad_c,1.11.1.1,,
NADK_num2,0.0,atp_c + nad_c --> adp_c + h_c + nadp_c,2.7.1.23,,
NADPHHR_num2,0.0,h2o_c + nadph_c --> nadphx__R_c,,,
NADPHHS_num2,0.0,h2o_c + nadph_c --> nadphx__S_c,,,
NADPHQR3_num2,0.0,h_c + mqn8_c + nadph_c --> mql8_c + nadp_c,,,
NADS1_num2,0.0,atp_c + dnad_c + nh4_c --> amp_c + h_c + nad_c + ppi_c,"6.3.1.5,6.3.5.1",265.01252074521824,0.0
NADTRHD_num2,0.0,nad_c + nadph_c --> nadh_c + nadp_c,"1.6.1.1,1.6.1.2,1.6.1.3",,
NADTRHD_num3,0.0,nad_c + nadph_c --> nadh_c + nadp_c,"1.6.1.1,1.6.1.2,1.6.1.3",,
NAPRT_num2,0.0,h_c + nac_c + prpp_c --> nicrnt_c + ppi_c,2.4.2.11,,
NARK_num2,0.0,no2_c --> no2_e,,,
NARK_num3,0.0,no2_c --> no2_e,,,
NAt_num2,0.0,na1_e --> na1_c,,,
NAt_num3,0.0,na1_e --> na1_c,,,
NAt3_1_num2,0.0,h_e + na1_c --> h_c + na1_e,,,
NAt3_1_num3,0.0,h_e + na1_c --> h_c + na1_e,,,
NAt3_1_num4,0.0,h_e + na1_c --> h_c + na1_e,,,
NAt3_1_num5,0.0,h_e + na1_c --> h_c + na1_e,,,
NAt3_1_num6,0.0,h_e + na1_c --> h_c + na1_e,,,
NAt3_1_num7,0.0,h_e + na1_c --> h_c + na1_e,,,
NAt3_1_num8,0.0,h_e + na1_c --> h_c + na1_e,,,
NAt3_2_num2,0.0,2.0 h_e + na1_c --> 2.0 h_c + na1_e,,,
NAt3pp_num2,0.0,h_p + na1_c --> h_c + na1_p,,,
NAt3pp_num3,0.0,h_p + na1_c --> h_c + na1_p,,,
NAt3pp_num4,0.0,h_p + na1_c --> h_c + na1_p,,,
NDPK1_num2,0.0,atp_c + gdp_c --> adp_c + gtp_c,2.7.4.6,,
NDPK2_num2,0.0,atp_c + udp_c --> adp_c + utp_c,2.7.4.6,,
NDPK3_num2,0.0,atp_c + cdp_c --> adp_c + ctp_c,2.7.4.6,,
NDPK4_num2,0.0,atp_c + dtdp_c --> adp_c + dttp_c,2.7.4.6,,
NDPK5_num2,0.0,atp_c + dgdp_c --> adp_c + dgtp_c,2.7.4.6,,
NDPK6_num2,0.0,atp_c + dudp_c --> adp_c + dutp_c,2.7.4.6,,
NDPK7_num2,0.0,atp_c + dcdp_c --> adp_c + dctp_c,2.7.4.6,,
NDPK8_num2,0.0,atp_c + dadp_c --> adp_c + datp_c,2.7.4.6,,
NH4t_num2,0.0,nh4_e --> nh4_c,,,
NH4t_num3,0.0,nh4_e --> nh4_c,,,
NH4tpp_num2,0.0,nh4_p --> nh4_c,,,
NHFRBO_num2,0.0,h_c + nadh_c + 2.0 no_c --> h2o_c + n2o_c + nad_c,1.7.1.14,,
NI2abcpp_num2,0.0,atp_c + h2o_c + ni2_c --> adp_c + h_c + ni2_p + pi_c,3.6.3.24,,
NI2abcpp_num3,0.0,atp_c + h2o_c + ni2_c --> adp_c + h_c + ni2_p + pi_c,3.6.3.24,365.5141418074559,0.0
NI2t4pp_num2,0.0,h_p + k_p + ni2_c --> h_c + k_c + ni2_p,,,
NI2tpp_num2,0.0,ni2_p --> ni2_c,,,
NI2uabcpp_num2,0.0,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,913.55097963503,0.0
NI2uabcpp_num3,0.0,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,,
NI2uabcpp_num4,0.0,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,3471.823291469731,0.0
NI2uabcpp_num5,0.0,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,3518.7399594726926,0.0
NI2uabcpp_num6,0.0,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,825.836571374543,0.0
NI2uabcpp_num7,0.0,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,2099.5607665186485,0.0
NI2uabcpp_num8,0.0,atp_c + h2o_c + ni2_p --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,739.8606676974483,0.0
NITR_num2,0.0,h_c + nadh_c + no3_c --> h2o_c + nad_c + no2_c,"1.7.1.1,1.7.1.2",,
NITR_num3,0.0,h_c + nadh_c + no3_c --> h2o_c + nad_c + no2_c,"1.7.1.1,1.7.1.2",,
NIabc_num2,0.0,atp_c + h2o_c + ni2_e --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,1949.6566991846491,0.0
NIabc_num3,0.0,atp_c + h2o_c + ni2_e --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,2297.36595313548,0.0
NIabc_num4,0.0,atp_c + h2o_c + ni2_e --> adp_c + h_c + ni2_c + pi_c,3.6.3.24,1888.922448735871,0.0
NO2t2rpp_num2,0.0,h_p + no2_p --> h_c + no2_c,,,
NO3R1_num2,0.0,2.0 h_c + no3_c + q8h2_c --> h2o_c + 2.0 h_e + no2_c + q8_c,,,
NO3R1pp_num2,0.0,2.0 h_c + no3_c + q8h2_c --> h2o_c + 2.0 h_p + no2_c + q8_c,,,
NO3R1pp_num3,0.0,2.0 h_c + no3_c + q8h2_c --> h2o_c + 2.0 h_p + no2_c + q8_c,,,
NO3R2pp_num2,0.0,2.0 h_c + mql8_c + no3_c --> h2o_c + 2.0 h_p + mqn8_c + no2_c,,1057.5500986730344,0.0
NO3R2pp_num3,0.0,2.0 h_c + mql8_c + no3_c --> h2o_c + 2.0 h_p + mqn8_c + no2_c,,1361.564286079787,0.0
NO3R2pp_num4,0.0,2.0 h_c + mql8_c + no3_c --> h2o_c + 2.0 h_p + mqn8_c + no2_c,,1754.9799267543342,0.0
NO3R3pp_num2,0.0,2.0 focytC_c + 4.0 h_c + no3_c --> 2.0 ficytC_c + h2o_c + 2.0 h_p + no2_c,,1218.2229030534231,0.0
NO3abc_num2,0.0,atp_c + h2o_c + no3_e --> adp_c + h_c + no3_c + pi_c,,,
NO3abc_num3,0.0,atp_c + h2o_c + no3_e --> adp_c + h_c + no3_c + pi_c,,,
NO3abcpp_num2,0.0,atp_c + h2o_c + no3_p --> adp_c + h_c + no3_c + pi_c,3.6.3.26,,
NO3abcpp_num3,0.0,atp_c + h2o_c + no3_p --> adp_c + h_c + no3_c + pi_c,3.6.3.26,,
NO3abcpp_num4,0.0,atp_c + h2o_c + no3_p --> adp_c + h_c + no3_c + pi_c,3.6.3.26,,
NO3abcpp_num5,0.0,atp_c + h2o_c + no3_p --> adp_c + h_c + no3_c + pi_c,3.6.3.26,,
NO3abcpp_num6,0.0,atp_c + h2o_c + no3_p --> adp_c + h_c + no3_c + pi_c,3.6.3.26,,
NOX_num2,0.0,h_c + nadh_c + o2_c --> h2o2_c + nad_c,"1.6.3.1,1.6.3.3",,
NOX_num3,0.0,h_c + nadh_c + o2_c --> h2o2_c + nad_c,"1.6.3.1,1.6.3.3",,
NPHS_num2,0.0,sbzcoa_c --> coa_c + dhna_c,4.1.3.36,,
NTD1_num2,0.0,dump_c + h2o_c --> duri_c + pi_c,"3.1.3.5,3.1.3.89",,
NTD1_num3,0.0,dump_c + h2o_c --> duri_c + pi_c,"3.1.3.5,3.1.3.89",,
NTD2_num2,0.0,h2o_c + ump_c --> pi_c + uri_c,3.1.3.5,,
NTD2_num3,0.0,h2o_c + ump_c --> pi_c + uri_c,3.1.3.5,,
NTD2_num4,0.0,h2o_c + ump_c --> pi_c + uri_c,3.1.3.5,,
NTD4_num2,0.0,cmp_c + h2o_c --> cytd_c + pi_c,"3.1.3.5,3.1.3.91",,
NTD5_num2,0.0,dtmp_c + h2o_c --> pi_c + thymd_c,"3.1.3.35,3.1.3.5,3.1.3.89",,
NTD5_num3,0.0,dtmp_c + h2o_c --> pi_c + thymd_c,"3.1.3.35,3.1.3.5,3.1.3.89",,
NTD7_num2,0.0,amp_c + h2o_c --> adn_c + pi_c,3.1.3.5,,
NTD7_num3,0.0,amp_c + h2o_c --> adn_c + pi_c,3.1.3.5,,
NTD9_num2,0.0,gmp_c + h2o_c --> gsn_c + pi_c,3.1.3.5,,
NTP1_num2,0.0,atp_c + h2o_c --> adp_c + h_c + pi_c,"3.6.1.15,3.6.1.3,3.6.1.5,3.6.1.8,3.6.3.1,3.6.3.10,3.6.3.11,3.6.3.12,3.6.3.14,3.6.3.15,3.6.3.16,3.6.3.17,3.6.3.18,3.6.3.19,3.6.3.2,3.6.3.20,3.6.3.21,3.6.3.22,3.6.3.23,3.6.3.24,3.6.3.25,3.6.3.26,3.6.3.27,3.6.3.28,3.6.3.29,3.6.3.3,3.6.3.30,3.6.3.31,3.6.3.32,3.6.3.33,3.6.3.34,3.6.3.35,3.6.3.36,3.6.3.37,3.6.3.38,3.6.3.39,3.6.3.4,3.6.3.40,3.6.3.41,3.6.3.42,3.6.3.43,3.6.3.44,3.6.3.46,3.6.3.47,3.6.3.48,3.6.3.49,3.6.3.5,3.6.3.50,3.6.3.51,3.6.3.52,3.6.3.53,3.6.3.54,3.6.3.6,3.6.3.7,3.6.3.8,3.6.3.9,3.6.4.1,3.6.4.10,3.6.4.11,3.6.4.12,3.6.4.13,3.6.4.2,3.6.4.3,3.6.4.4,3.6.4.5,3.6.4.6,3.6.4.7,3.6.4.8,3.6.4.9",,
NTP1_num3,0.0,atp_c + h2o_c --> adp_c + h_c + pi_c,"3.6.1.15,3.6.1.3,3.6.1.5,3.6.1.8,3.6.3.1,3.6.3.10,3.6.3.11,3.6.3.12,3.6.3.14,3.6.3.15,3.6.3.16,3.6.3.17,3.6.3.18,3.6.3.19,3.6.3.2,3.6.3.20,3.6.3.21,3.6.3.22,3.6.3.23,3.6.3.24,3.6.3.25,3.6.3.26,3.6.3.27,3.6.3.28,3.6.3.29,3.6.3.3,3.6.3.30,3.6.3.31,3.6.3.32,3.6.3.33,3.6.3.34,3.6.3.35,3.6.3.36,3.6.3.37,3.6.3.38,3.6.3.39,3.6.3.4,3.6.3.40,3.6.3.41,3.6.3.42,3.6.3.43,3.6.3.44,3.6.3.46,3.6.3.47,3.6.3.48,3.6.3.49,3.6.3.5,3.6.3.50,3.6.3.51,3.6.3.52,3.6.3.53,3.6.3.54,3.6.3.6,3.6.3.7,3.6.3.8,3.6.3.9,3.6.4.1,3.6.4.10,3.6.4.11,3.6.4.12,3.6.4.13,3.6.4.2,3.6.4.3,3.6.4.4,3.6.4.5,3.6.4.6,3.6.4.7,3.6.4.8,3.6.4.9",,
NTP3_num2,0.0,gtp_c + h2o_c --> gdp_c + h_c + pi_c,"3.6.1.15,3.6.1.5,3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6",,
NTP3_num3,0.0,gtp_c + h2o_c --> gdp_c + h_c + pi_c,"3.6.1.15,3.6.1.5,3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6",,
NTP3_num4,0.0,gtp_c + h2o_c --> gdp_c + h_c + pi_c,"3.6.1.15,3.6.1.5,3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6",,
NTP3_num5,0.0,gtp_c + h2o_c --> gdp_c + h_c + pi_c,"3.6.1.15,3.6.1.5,3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6",,
NTP3_num6,0.0,gtp_c + h2o_c --> gdp_c + h_c + pi_c,"3.6.1.15,3.6.1.5,3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6",,
NTP3_num7,0.0,gtp_c + h2o_c --> gdp_c + h_c + pi_c,"3.6.1.15,3.6.1.5,3.6.5.1,3.6.5.2,3.6.5.3,3.6.5.4,3.6.5.5,3.6.5.6",,
NTP5_num2,0.0,ctp_c + h2o_c --> cdp_c + h_c + pi_c,"3.6.1.15,3.6.1.5",,
NTP5_num3,0.0,ctp_c + h2o_c --> cdp_c + h_c + pi_c,"3.6.1.15,3.6.1.5",,
NTPP10_num2,0.0,ditp_c + h2o_c --> dimp_c + h_c + ppi_c,"3.6.1.-,3.6.1.66",,
NTPP11_num2,0.0,h2o_c + xtp_c --> h_c + ppi_c + xmp_c,"3.6.1.-,3.6.1.66",,
NTPP2_num2,0.0,gtp_c + h2o_c --> gmp_c + h_c + ppi_c,"3.6.1.-,3.6.1.8,3.6.1.9",,
NTPP3_num2,0.0,dctp_c + h2o_c --> dcmp_c + h_c + ppi_c,"3.6.1.12,3.6.1.65,3.6.1.9",,
NTPP3_num3,0.0,dctp_c + h2o_c --> dcmp_c + h_c + ppi_c,"3.6.1.12,3.6.1.65,3.6.1.9",,
NTPP3_num4,0.0,dctp_c + h2o_c --> dcmp_c + h_c + ppi_c,"3.6.1.12,3.6.1.65,3.6.1.9",,
NTPP4_num2,0.0,ctp_c + h2o_c --> cmp_c + h_c + ppi_c,"3.6.1.65,3.6.1.8,3.6.1.9",,
NTPP4_num3,0.0,ctp_c + h2o_c --> cmp_c + h_c + ppi_c,"3.6.1.65,3.6.1.8,3.6.1.9",,
NTPP4_num4,0.0,ctp_c + h2o_c --> cmp_c + h_c + ppi_c,"3.6.1.65,3.6.1.8,3.6.1.9",,
NTPP4_num5,0.0,ctp_c + h2o_c --> cmp_c + h_c + ppi_c,"3.6.1.65,3.6.1.8,3.6.1.9",,
NTPP9_num2,0.0,h2o_c + itp_c --> h_c + imp_c + ppi_c,"3.6.1.-,3.6.1.8,3.6.1.9",,
NTPTP1_num2,0.0,dgtp_c + h2o_c --> dgsn_c + pppi_c,3.1.5.1,,
NTPTP2_num2,0.0,gtp_c + h2o_c --> gsn_c + pppi_c,,,
NTR3B_num2,0.0,2.0 h_c + mql7_c + no3_c --> h2o_c + 2.0 h_e + mqn7_c + no2_c,,2072.843068780189,0.0
NTR3B_num3,0.0,2.0 h_c + mql7_c + no3_c --> h2o_c + 2.0 h_e + mqn7_c + no2_c,,1169.0451798979225,0.0
NTR3B_num4,0.0,2.0 h_c + mql7_c + no3_c --> h2o_c + 2.0 h_e + mqn7_c + no2_c,,2501.24404968688,0.0
NTRIR2x_num2,0.0,5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,"1.7.1.15,1.7.1.4",,
NTRIR2x_num3,0.0,5.0 h_c + 3.0 nadh_c + no2_c --> 2.0 h2o_c + 3.0 nad_c + nh4_c,"1.7.1.15,1.7.1.4",,
NTRIRx_num2,0.0,4.0 h_c + 3.0 nadh_c + no2_c --> h2o_c + 3.0 nad_c + nh4oh_c,,,
NTRIRy_num2,0.0,4.0 h_c + 3.0 nadph_c + no2_c --> h2o_c + 3.0 nadp_c + nh4oh_c,1.7.1.4,,
OAADC_num2,0.0,h_c + oaa_c --> co2_c + pyr_c,"1.1.1.38,1.1.1.40,4.1.1.3",3532.936151001777,0.0
OAADC_num3,0.0,h_c + oaa_c --> co2_c + pyr_c,"1.1.1.38,1.1.1.40,4.1.1.3",1185.781692140091,0.0
OBDHc_num2,0.0,2obut_c + coa_c + nad_c --> co2_c + nadh_c + ppcoa_c,,1811.208759935222,0.0
OCOAT1_num2,0.0,acac_c + succoa_c --> aacoa_c + succ_c,2.8.3.5,,
OCTDPS_num2,0.0,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,2.5.1.90,,
OIVD1r_num2,0.0,4mop_c + coa_c + nad_c --> co2_c + ivcoa_c + nadh_c,"1.2.1,1.2.1.25",4863.430929455688,0.0
OIVD1r_num3,0.0,4mop_c + coa_c + nad_c --> co2_c + ivcoa_c + nadh_c,"1.2.1,1.2.1.25",998.5396800468118,0.0
OIVD1r_num4,0.0,4mop_c + coa_c + nad_c --> co2_c + ivcoa_c + nadh_c,"1.2.1,1.2.1.25",3582.778270915632,0.0
OIVD1r_num5,0.0,4mop_c + coa_c + nad_c --> co2_c + ivcoa_c + nadh_c,"1.2.1,1.2.1.25",2561.305317080112,0.0
OIVD1r_num6,0.0,4mop_c + coa_c + nad_c --> co2_c + ivcoa_c + nadh_c,"1.2.1,1.2.1.25",4223.10460018566,0.0
OIVD2_num2,0.0,3mob_c + coa_c + nad_c --> co2_c + ibcoa_c + nadh_c,1.2.1.25,4177.367005237801,0.0
OIVD2_num3,0.0,3mob_c + coa_c + nad_c --> co2_c + ibcoa_c + nadh_c,1.2.1.25,772.0824314517205,0.0
OIVD2_num4,0.0,3mob_c + coa_c + nad_c --> co2_c + ibcoa_c + nadh_c,1.2.1.25,2730.215331962877,0.0
OIVD2_num5,0.0,3mob_c + coa_c + nad_c --> co2_c + ibcoa_c + nadh_c,1.2.1.25,3582.778270915632,0.0
OIVD2_num6,0.0,3mob_c + coa_c + nad_c --> co2_c + ibcoa_c + nadh_c,1.2.1.25,3015.632093562179,0.0
OIVD3_num2,0.0,3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,"1.2.1,1.2.1.25",2936.3535956525566,0.0
OIVD3_num3,0.0,3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,"1.2.1,1.2.1.25",1693.1098988921588,0.0
OIVD3_num4,0.0,3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,"1.2.1,1.2.1.25",4935.496078227907,0.0
OIVD3_num5,0.0,3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,"1.2.1,1.2.1.25",1698.389359063836,0.0
OIVD3_num6,0.0,3mop_c + coa_c + nad_c --> 2mbcoa_c + co2_c + nadh_c,"1.2.1,1.2.1.25",2863.173443735982,0.0
OMCDC_num2,20.329554376016073,3c4mop_c + h_c --> 4mop_c + co2_c,1.1.1.85,,
OMCDC_num3,0.0,3c4mop_c + h_c --> 4mop_c + co2_c,1.1.1.85,,
OMCDC_num4,0.0,3c4mop_c + h_c --> 4mop_c + co2_c,1.1.1.85,,
OPAH_num2,0.0,5oxpro_c + atp_c + 2.0 h2o_c --> adp_c + glu__L_c + h_c + pi_c,3.5.2.9,1555.1133167073913,0.0
OPAH_num3,0.0,5oxpro_c + atp_c + 2.0 h2o_c --> adp_c + glu__L_c + h_c + pi_c,3.5.2.9,340.11505723069365,0.0
OPP_num2,0.0,hepdp_c + ipdp_c --> octdp_c + ppi_c,,,
ORNTA_num2,0.0,akg_c + orn_c --> glu5sa_c + glu__L_c,2.6.1.13,1841.091052273624,0.0
ORNabcpp_num2,0.0,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c,3.6.3.21,485.6952761144397,0.0
ORNabcpp_num3,0.0,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c,3.6.3.21,1202.0403637170152,0.0
ORNabcpp_num4,0.0,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c,3.6.3.21,5811.507101629921,0.0
ORNabcpp_num5,0.0,atp_c + h2o_c + orn_p --> adp_c + h_c + orn_c + pi_c,3.6.3.21,4177.696158850345,0.0
ORNt_num2,0.0,orn_e --> orn_c,,,
OXGDC_num2,0.0,akg_c + h_c --> co2_c + sucsal_c,4.1.1.71,,
P5CD_num2,0.0,1pyr5c_c + 2.0 h2o_c + nad_c --> glu__L_c + h_c + nadh_c,"1.2.1.88,1.5.1.12",,
PA120abcpp_num2,0.0,atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c,,1601.6343521892345,0.0
PA120abcpp_num3,0.0,atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c,,,
PA140abcpp_num2,0.0,atp_c + h2o_c + pa140_c --> adp_c + h_c + pa140_p + pi_c,,112.01047740616852,0.0
PA140abcpp_num3,0.0,atp_c + h2o_c + pa140_c --> adp_c + h_c + pa140_p + pi_c,,,
PA141abcpp_num2,0.0,atp_c + h2o_c + pa141_c --> adp_c + h_c + pa141_p + pi_c,,1659.3717116769503,0.0
PA141abcpp_num3,0.0,atp_c + h2o_c + pa141_c --> adp_c + h_c + pa141_p + pi_c,,,
PA160abcpp_num2,0.0,atp_c + h2o_c + pa160_c --> adp_c + h_c + pa160_p + pi_c,,1460.7551950392085,0.0
PA160abcpp_num3,0.0,atp_c + h2o_c + pa160_c --> adp_c + h_c + pa160_p + pi_c,,,
PA161abcpp_num2,0.0,atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c,,561.207134220597,0.0
PA161abcpp_num3,0.0,atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c,,,
PA180abcpp_num2,0.0,atp_c + h2o_c + pa180_c --> adp_c + h_c + pa180_p + pi_c,,444.5776680554112,0.0
PA180abcpp_num3,0.0,atp_c + h2o_c + pa180_c --> adp_c + h_c + pa180_p + pi_c,,,
PA181abcpp_num2,0.0,atp_c + h2o_c + pa181_c --> adp_c + h_c + pa181_p + pi_c,,1194.0085942059616,0.0
PA181abcpp_num3,0.0,atp_c + h2o_c + pa181_c --> adp_c + h_c + pa181_p + pi_c,,,
PACPT_1_num2,0.0,coa_c + ppad_c --> amp_c + ppcoa_c,,,
PAPSR_num2,0.0,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,1.8.4.8,,
PAPSR_num3,0.0,paps_c + trdrd_c --> 2.0 h_c + pap_c + so3_c + trdox_c,1.8.4.8,,
PC_num2,0.0,atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c,6.4.1.1,4276.190600721647,0.0
PC_num3,0.0,atp_c + hco3_c + pyr_c --> adp_c + h_c + oaa_c + pi_c,6.4.1.1,6986.5918273667685,0.0
PDE1_num2,0.0,camp_c + h2o_c --> amp_c + h_c,"3.1.4.17,3.1.4.53",9876.130023541764,0.0
PDE1_num3,0.0,camp_c + h2o_c --> amp_c + h_c,"3.1.4.17,3.1.4.53",,
PDE4_num2,0.0,35cgmp_c + h2o_c --> gmp_c + h_c,"3.1.4.17,3.1.4.35",339.6046535956116,0.0
PDE4_num3,0.0,35cgmp_c + h2o_c --> gmp_c + h_c,"3.1.4.17,3.1.4.35",,
PDE4_num4,0.0,35cgmp_c + h2o_c --> gmp_c + h_c,"3.1.4.17,3.1.4.35",,
PDE4_num5,0.0,35cgmp_c + h2o_c --> gmp_c + h_c,"3.1.4.17,3.1.4.35",,
PDH_num2,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",3209.6391555500823,0.0
PDH_num3,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",,
PDH_num4,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",2683.657619293669,0.0
PDH_num5,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",1839.0152402688616,0.0
PDH_num6,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",5079.3691420966015,0.0
PDH_num7,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",5877.93964969758,0.0
PDH_num8,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",1316.2314630417372,0.0
PDH_num9,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",,
PDH_num10,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",3793.171207675784,0.0
PDH_num11,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",4152.97362126561,0.0
PDH_num12,0.0,coa_c + nad_c + pyr_c --> accoa_c + co2_c + nadh_c,"1.2.1,1.2.1.51,1.2.4.1,1.8.1.4,2.3.1.12",,
PDHa_num2,0.0,h_c + lpam_c + pyr_c --> adhlam_c + co2_c,1.2.4.1,,
PDHa_num3,0.0,h_c + lpam_c + pyr_c --> adhlam_c + co2_c,1.2.4.1,1784.300737252598,0.0
PDHa_num4,0.0,h_c + lpam_c + pyr_c --> adhlam_c + co2_c,1.2.4.1,4503.476949115127,0.0
PDHbr_num2,0.0,adhlam_c + coa_c --> accoa_c + dhlam_c,"2.3.1.12,2.3.1.168",,
PDHbr_num3,0.0,adhlam_c + coa_c --> accoa_c + dhlam_c,"2.3.1.12,2.3.1.168",,
PDHcr_num2,0.0,dhlam_c + nad_c --> h_c + lpam_c + nadh_c,"1.8.1,1.8.1.4",,
PDHcr_num3,0.0,dhlam_c + nad_c --> h_c + lpam_c + nadh_c,"1.8.1,1.8.1.4",,
PDXPP_num2,0.0,h2o_c + pdx5p_c --> pi_c + pydxn_c,3.1.3.74,1043.2532017326778,0.0
PDXPP_num3,0.0,h2o_c + pdx5p_c --> pi_c + pydxn_c,3.1.3.74,,
PE120abcpp_num2,0.0,atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c,,1084.3076111793016,0.0
PE120abcpp_num3,0.0,atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c,,,
PE140abcpp_num2,0.0,atp_c + h2o_c + pe140_c --> adp_c + h_c + pe140_p + pi_c,,732.1097183042356,0.0
PE140abcpp_num3,0.0,atp_c + h2o_c + pe140_c --> adp_c + h_c + pe140_p + pi_c,,,
PE141abcpp_num2,0.0,atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c,,1183.6158694981727,0.0
PE141abcpp_num3,0.0,atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c,,,
PE160abcpp_num2,0.0,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c,,467.6726118504975,0.0
PE160abcpp_num3,0.0,atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c,,,
PE161abcpp_num2,0.0,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,,1941.1300259770028,0.0
PE161abcpp_num3,0.0,atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c,,,
PE180abcpp_num2,0.0,atp_c + h2o_c + pe180_c --> adp_c + h_c + pe180_p + pi_c,,2241.364295313125,0.0
PE180abcpp_num3,0.0,atp_c + h2o_c + pe180_c --> adp_c + h_c + pe180_p + pi_c,,,
PE181abcpp_num2,0.0,atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c,,1650.1337341589158,0.0
PE181abcpp_num3,0.0,atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c,,,
PERD_num2,0.0,4per_c + nad_c --> h_c + nadh_c + ohpb_c,1.1.1.290,567.2240182471478,0.0
PERD_num3,0.0,4per_c + nad_c --> h_c + nadh_c + ohpb_c,1.1.1.290,,
PFK_num2,286.30631770613445,atp_c + f6p_c --> adp_c + fdp_c + h_c,2.7.1.11,,
PFK_2_num2,0.0,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c,"2.7.1.11,2.7.1.144,2.7.1.56",,
